
2021-06-02 22:16:28 INFO  The Steps in Assignments1 are:28 - The Browser will launch
2021-06-03 13:42:13 INFO  Assignment No=6, AdvancedScenario-2:274 - In Re-type Password text field, entered as 'welcome2'
2021-06-03 13:42:17 INFO  Assignment No=6, AdvancedScenario-2:278 - Clicked on Save Changes Button
2021-06-03 13:42:17 INFO  Assignment No=6, AdvancedScenario-2:279 - The modifyUser2() method has ended
2021-06-03 13:42:17 INFO  Assignment No=6, AdvancedScenario-2:280 - ------------------------------------------
2021-06-03 13:42:17 INFO  Assignment No=6, AdvancedScenario-2:282 - The logout() method has started
2021-06-03 13:42:18 INFO  Assignment No=6, AdvancedScenario-2:284 - The logout() method has ended
2021-06-03 13:42:18 INFO  Assignment No=6, AdvancedScenario-2:285 - ------------------------------------------
2021-06-03 13:42:18 INFO  Assignment No=6, AdvancedScenario-2:297 - The loginAsUpdatedUser2() method has started
2021-06-03 13:42:18 INFO  Assignment No=6, AdvancedScenario-2:299 - The loginAsUpdatedUser2() method has ended
2021-06-03 13:42:18 INFO  Assignment No=6, AdvancedScenario-2:300 - ------------------------------------------
2021-06-03 13:42:18 INFO  Assignment No=6, AdvancedScenario-2:302 - The modifyUser3() method has started
2021-06-03 13:42:19 INFO  Assignment No=6, AdvancedScenario-2:344 - The loginAsUpdatedUser2() method has started
2021-06-03 13:42:19 INFO  Assignment No=6, AdvancedScenario-2:346 - The loginAsUpdatedUser2() method has ended
2021-06-03 13:42:19 INFO  Assignment No=6, AdvancedScenario-2:347 - ------------------------------------------
2021-06-03 13:42:19 INFO  Assignment No=6, AdvancedScenario-2:349 - The deleteUser3() method has started
2021-06-03 13:42:20 INFO  Assignment No=6, AdvancedScenario-2:384 - The loginAsUpdatedUser1() method has started
2021-06-03 13:42:20 INFO  Assignment No=6, AdvancedScenario-2:386 - The loginAsUpdatedUser1() method has ended
2021-06-03 13:42:20 INFO  Assignment No=6, AdvancedScenario-2:387 - ------------------------------------------
2021-06-03 13:42:20 INFO  Assignment No=6, AdvancedScenario-2:389 - The deleteUser2() method has started
2021-06-03 13:42:22 INFO  Assignment No=6, AdvancedScenario-2:424 - The loginAsAdmin() method has started
2021-06-03 13:42:22 INFO  Assignment No=6, AdvancedScenario-2:426 - The loginAsAdmin() method has ended
2021-06-03 13:42:22 INFO  Assignment No=6, AdvancedScenario-2:427 - ------------------------------------------
2021-06-03 13:42:22 INFO  Assignment No=6, AdvancedScenario-2:429 - The deleteUser1() method has started
2021-06-03 13:42:23 INFO  Assignment No=6, AdvancedScenario-2:464 - The closeApplication() method has started
2021-06-03 13:42:23 INFO  Assignment No=6, AdvancedScenario-2:466 - Chrome browser closed successfully!!!!
2021-06-03 13:42:23 INFO  Assignment No=6, AdvancedScenario-2:467 - The closeApplication() method has ended
2021-06-03 13:42:23 INFO  Assignment No=6, AdvancedScenario-2:468 - ------------------------------------------



